INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
6377,0,0,0,51,0,16,133469.00,No,376662.00,Yes,M,Masters,,23,Private,19950.00,1,Van,yes,0.00,0,No,1,13,Highly Urban/ Urban
6380,0,0,0,47,0,11,32916.00,No,0.00,z_No,M,<High School,Clerical,34,Private,5640.00,1,Pickup,yes,0.00,0,No,0,1,z_Highly Rural/ Rural
6381,0,0,0,38,0,0,0.00,No,72864.00,Yes,z_F,z_High School,Home Maker,51,Private,22740.00,4,z_SUV,no,7171.00,2,No,0,9,Highly Urban/ Urban
6384,0,0,0,51,0,9,94561.00,No,250521.00,z_No,M,Masters,Lawyer,24,Private,21710.00,4,Van,yes,679.00,3,No,4,17,Highly Urban/ Urban
6385,0,0,0,55,0,14,37930.00,No,190513.00,Yes,M,Bachelors,Manager,51,Private,10790.00,12,Pickup,no,0.00,0,No,0,10,Highly Urban/ Urban
6386,1,2663,0,50,0,0,0.00,No,122287.00,Yes,M,<High School,Student,66,Private,1500.00,1,Minivan,yes,0.00,0,No,0,1,z_Highly Rural/ Rural
6387,0,0,0,39,2,12,52052.00,Yes,0.00,z_No,z_F,Bachelors,Manager,31,Private,21980.00,14,z_SUV,no,0.00,0,Yes,2,,Highly Urban/ Urban
6388,0,0,0,31,1,12,22654.00,Yes,0.00,z_No,z_F,<High School,z_Blue Collar,38,Private,13330.00,1,z_SUV,no,0.00,0,Yes,2,6,Highly Urban/ Urban
6391,0,0,0,46,0,15,62565.00,No,188189.00,Yes,M,z_High School,z_Blue Collar,35,Commercial,14450.00,7,Minivan,yes,0.00,0,No,0,8,Highly Urban/ Urban
6393,1,3220,0,38,1,11,51551.00,No,177942.00,Yes,z_F,Bachelors,z_Blue Collar,19,Private,15380.00,1,z_SUV,no,5563.00,3,No,3,,Highly Urban/ Urban
6395,0,0,0,48,0,9,72838.00,No,204780.00,Yes,M,Bachelors,z_Blue Collar,49,Commercial,13580.00,1,Minivan,no,0.00,0,No,1,1,z_Highly Rural/ Rural
6396,0,0,0,46,0,13,5015.00,No,105811.00,Yes,M,<High School,z_Blue Collar,45,Private,2690.00,1,Minivan,yes,0.00,0,No,0,8,Highly Urban/ Urban
6397,1,2546,0,22,0,7,12301.00,No,0.00,z_No,z_F,Bachelors,z_Blue Collar,49,Commercial,8770.00,6,Sports Car,yes,9232.00,3,No,11,14,Highly Urban/ Urban
6398,0,0,0,42,0,11,36864.00,No,104136.00,Yes,z_F,z_High School,Clerical,29,Private,5700.00,6,z_SUV,no,5930.00,1,No,0,1,Highly Urban/ Urban
6399,0,0,0,44,0,9,138442.00,No,0.00,z_No,z_F,Masters,Lawyer,31,Private,19740.00,10,Pickup,no,0.00,0,No,0,12,Highly Urban/ Urban
6400,0,0,0,42,3,16,39636.00,No,161117.00,Yes,z_F,<High School,z_Blue Collar,56,Commercial,26550.00,9,Pickup,no,0.00,0,No,2,5,Highly Urban/ Urban
6401,0,0,0,38,0,12,,No,125191.00,Yes,M,<High School,z_Blue Collar,25,Commercial,10250.00,1,Pickup,yes,0.00,0,Yes,0,1,z_Highly Rural/ Rural
6403,1,1125,0,55,0,10,54877.00,No,0.00,z_No,M,Bachelors,Clerical,37,Commercial,42170.00,6,Panel Truck,yes,0.00,0,Yes,0,8,Highly Urban/ Urban
6407,1,5423,0,35,3,9,63364.00,Yes,0.00,z_No,M,Masters,Professional,69,Commercial,23330.00,1,Panel Truck,yes,0.00,0,No,0,16,Highly Urban/ Urban
6408,0,0,0,54,0,0,0.00,No,91744.00,Yes,z_F,Masters,Home Maker,23,Private,6900.00,4,Sports Car,no,12271.00,4,No,2,13,Highly Urban/ Urban
6412,0,0,0,66,0,17,102485.00,No,345449.00,Yes,M,Masters,Manager,40,Private,17610.00,4,z_SUV,yes,1194.00,3,No,1,12,Highly Urban/ Urban
6413,0,0,0,46,0,7,79249.00,No,269116.00,Yes,M,Bachelors,z_Blue Collar,24,Commercial,14020.00,4,Minivan,no,0.00,0,No,0,12,z_Highly Rural/ Rural
6414,1,2394,0,31,3,10,26606.00,Yes,0.00,z_No,z_F,z_High School,Student,27,Commercial,10890.00,1,z_SUV,no,4044.00,2,No,0,9,Highly Urban/ Urban
6415,0,0,0,45,0,10,50352.00,No,201404.00,Yes,z_F,Bachelors,Home Maker,16,Private,11040.00,7,z_SUV,no,0.00,0,No,0,15,Highly Urban/ Urban
6416,0,0,0,31,0,9,73727.00,No,0.00,z_No,M,Bachelors,Professional,31,Commercial,19210.00,6,Van,no,0.00,0,No,4,7,Highly Urban/ Urban
6417,0,0,0,32,0,0,0.00,No,0.00,Yes,M,<High School,Student,22,Private,9050.00,1,Pickup,no,10152.00,2,No,5,1,Highly Urban/ Urban
6418,0,0,0,43,0,13,42768.00,No,183793.00,Yes,M,Bachelors,Manager,32,Private,10080.00,1,Minivan,yes,0.00,0,No,0,8,Highly Urban/ Urban
6419,1,5401,1,43,1,9,,Yes,0.00,z_No,M,Bachelors,Professional,46,Private,12830.00,4,Minivan,no,1510.00,1,Yes,1,1,Highly Urban/ Urban
6420,0,0,2,36,2,9,64599.00,Yes,189527.00,z_No,M,Masters,Lawyer,16,Private,21490.00,4,Van,yes,5846.00,2,No,1,,Highly Urban/ Urban
6422,0,0,0,50,0,14,,No,117038.00,Yes,M,<High School,Clerical,22,Private,15330.00,4,Minivan,no,0.00,0,No,0,5,Highly Urban/ Urban
6423,1,2931,0,67,1,14,,No,219318.00,Yes,z_F,z_High School,Professional,66,Private,14080.00,4,Sports Car,no,5898.00,3,No,3,1,Highly Urban/ Urban
6424,0,0,0,48,0,7,22362.00,No,127087.00,Yes,M,<High School,Clerical,39,Private,27160.00,3,Minivan,yes,22906.00,1,Yes,0,1,Highly Urban/ Urban
6425,0,0,0,51,0,7,66948.00,No,,z_No,M,Bachelors,Professional,39,Commercial,28870.00,10,Panel Truck,no,0.00,0,No,0,8,z_Highly Rural/ Rural
6426,0,0,0,42,0,,16423.00,No,0.00,z_No,M,<High School,Clerical,44,Private,21540.00,4,Minivan,no,0.00,0,No,0,9,z_Highly Rural/ Rural
6427,0,0,0,54,0,15,52105.00,No,196481.00,Yes,z_F,Masters,Lawyer,40,Private,21430.00,1,z_SUV,no,0.00,0,No,0,14,Highly Urban/ Urban
6430,0,0,0,57,0,12,62411.00,No,260638.00,Yes,M,Masters,,31,Commercial,34720.00,1,Panel Truck,yes,30789.00,3,No,6,19,Highly Urban/ Urban
6431,0,0,0,26,2,11,21443.00,No,116421.00,Yes,M,<High School,Clerical,33,Private,6240.00,1,Minivan,no,0.00,0,No,0,1,z_Highly Rural/ Rural
6433,1,18539.92656,0,43,1,8,27413.00,Yes,,z_No,z_F,z_High School,Clerical,10,Private,8540.00,1,Sports Car,no,0.00,0,No,0,,Highly Urban/ Urban
6434,0,0,0,61,0,15,85554.00,No,272542.00,Yes,M,Masters,Lawyer,43,Private,19870.00,1,z_SUV,yes,0.00,0,No,0,15,Highly Urban/ Urban
6435,0,0,0,43,0,11,45931.00,No,137861.00,Yes,M,Masters,,5,Commercial,19870.00,6,Van,yes,5989.00,3,No,3,21,Highly Urban/ Urban
6439,0,0,0,55,0,6,86546.00,No,329062.00,Yes,M,Masters,Lawyer,6,Private,15960.00,4,Minivan,yes,0.00,0,No,3,18,Highly Urban/ Urban
6440,0,0,0,40,3,13,120603.00,Yes,0.00,z_No,M,PhD,Doctor,16,Private,17560.00,10,Van,no,0.00,0,No,0,13,Highly Urban/ Urban
6441,1,7369,0,60,0,13,60432.00,No,235070.00,Yes,M,Bachelors,Professional,35,Private,18560.00,1,Minivan,yes,0.00,0,No,0,10,z_Highly Rural/ Rural
6442,1,5463,0,52,0,,,No,,z_No,M,Bachelors,Clerical,36,Commercial,22590.00,1,Panel Truck,yes,0.00,0,No,1,,Highly Urban/ Urban
6443,0,0,0,57,0,13,192297.00,No,488216.00,Yes,M,PhD,,53,Commercial,33630.00,1,Panel Truck,yes,10074.00,1,No,3,21,Highly Urban/ Urban
6444,0,0,0,55,0,6,38322.00,No,149578.00,Yes,z_F,Bachelors,Manager,5,Private,15590.00,1,Minivan,no,0.00,0,Yes,0,14,Highly Urban/ Urban
6446,0,0,0,51,0,13,32570.00,No,158055.00,Yes,M,Bachelors,Clerical,17,Commercial,9860.00,9,Pickup,yes,5533.00,1,No,6,9,Highly Urban/ Urban
6448,0,0,0,35,0,12,101956.00,No,284104.00,Yes,z_F,Bachelors,z_Blue Collar,45,Commercial,28160.00,10,Minivan,no,0.00,0,No,0,1,Highly Urban/ Urban
6449,0,0,0,43,1,14,23215.00,No,80406.00,Yes,z_F,z_High School,Home Maker,33,Commercial,16530.00,4,Minivan,no,0.00,0,No,2,6,z_Highly Rural/ Rural
6451,0,0,0,35,0,14,,No,172856.00,Yes,M,Bachelors,Manager,10,Commercial,21950.00,1,Van,no,0.00,0,No,0,10,Highly Urban/ Urban
6452,1,11212.86862,0,26,0,9,24722.00,No,0.00,z_No,z_F,<High School,Clerical,28,Private,9420.00,6,z_SUV,no,0.00,0,No,1,4,Highly Urban/ Urban
6453,1,6880,1,38,2,12,14320.00,Yes,77725.00,z_No,z_F,z_High School,Home Maker,26,Private,23950.00,1,Minivan,no,3718.00,1,No,0,4,Highly Urban/ Urban
6454,0,0,0,41,0,13,96886.00,No,256416.00,Yes,z_F,Bachelors,Professional,13,Private,15290.00,1,Minivan,no,0.00,0,No,0,10,Highly Urban/ Urban
6455,0,0,1,38,2,0,0.00,No,0.00,Yes,z_F,z_High School,Student,24,Commercial,10560.00,1,z_SUV,no,0.00,0,No,0,7,Highly Urban/ Urban
6456,0,0,0,46,0,10,70840.00,No,0.00,z_No,M,Bachelors,Professional,32,Private,13180.00,3,Minivan,no,0.00,0,Yes,0,1,Highly Urban/ Urban
6457,0,0,2,60,2,,21920.00,No,78026.00,Yes,z_F,z_High School,Clerical,50,Private,11810.00,10,z_SUV,no,6973.00,3,No,0,8,Highly Urban/ Urban
6458,1,4287,0,62,0,14,67112.00,No,238759.00,Yes,z_F,Bachelors,Professional,32,Private,18300.00,1,Sports Car,no,8363.00,1,No,7,1,Highly Urban/ Urban
6459,0,0,0,41,0,12,36449.00,No,0.00,Yes,M,z_High School,Student,37,Private,17900.00,6,Minivan,yes,0.00,0,No,0,1,z_Highly Rural/ Rural
6460,0,0,0,49,0,11,138942.00,No,0.00,z_No,M,Masters,Lawyer,37,Private,18920.00,11,Van,no,0.00,0,No,0,1,Highly Urban/ Urban
6461,0,0,0,42,0,13,77737.00,No,238724.00,Yes,z_F,Bachelors,Manager,27,Private,22800.00,1,Minivan,no,0.00,0,No,2,11,Highly Urban/ Urban
6463,0,0,0,54,0,0,0.00,No,109280.00,Yes,z_F,z_High School,Home Maker,13,Private,7140.00,11,Sports Car,no,0.00,0,No,0,1,z_Highly Rural/ Rural
6464,0,0,1,38,2,11,50718.00,Yes,0.00,z_No,z_F,<High School,Clerical,51,Private,14230.00,1,z_SUV,no,3649.00,1,No,5,5,z_Highly Rural/ Rural
6465,0,0,0,38,0,11,58820.00,No,181915.00,Yes,z_F,Bachelors,Clerical,55,Private,19690.00,21,Pickup,no,4528.00,2,No,0,10,Highly Urban/ Urban
6466,1,4586,0,60,2,,0.00,No,141088.00,Yes,z_F,z_High School,Home Maker,47,Private,7500.00,3,z_SUV,no,0.00,0,Yes,2,1,Highly Urban/ Urban
6468,1,3676,2,37,4,16,,Yes,0.00,z_No,z_F,Bachelors,z_Blue Collar,23,Commercial,1500.00,1,Sports Car,no,49223.00,1,Yes,2,1,Highly Urban/ Urban
6469,0,0,2,44,3,14,47231.00,No,168478.00,Yes,z_F,z_High School,Clerical,31,Private,18170.00,17,Pickup,no,0.00,0,No,0,10,Highly Urban/ Urban
6470,0,0,0,32,2,13,14744.00,No,0.00,Yes,z_F,Bachelors,Student,27,Private,14930.00,3,z_SUV,no,613.00,2,No,5,7,Highly Urban/ Urban
6471,1,56399.75387,0,44,2,15,16352.00,No,134164.00,Yes,z_F,z_High School,Home Maker,37,Private,9760.00,1,z_SUV,no,2316.00,1,No,0,1,Highly Urban/ Urban
6472,0,0,0,47,0,0,,No,114664.00,z_No,z_F,Bachelors,Home Maker,8,Private,8770.00,4,z_SUV,no,0.00,0,No,0,11,Highly Urban/ Urban
6473,0,0,0,30,1,9,77156.00,Yes,0.00,z_No,z_F,Bachelors,Clerical,28,Private,11430.00,9,z_SUV,no,11295.00,3,No,6,1,z_Highly Rural/ Rural
6474,0,0,0,29,1,11,144242.00,Yes,0.00,z_No,z_F,PhD,,15,Private,16370.00,4,Sports Car,no,4822.00,2,No,0,13,Highly Urban/ Urban
6475,1,2386,0,60,0,10,16919.00,No,116786.00,z_No,z_F,z_High School,Clerical,24,Private,9190.00,9,z_SUV,no,0.00,0,No,0,,Highly Urban/ Urban
6476,1,10689.69917,0,45,2,15,20653.00,No,140294.00,Yes,z_F,<High School,Clerical,24,Commercial,20720.00,1,Pickup,no,0.00,0,No,0,6,Highly Urban/ Urban
6477,0,0,0,33,5,18,4562.00,No,55632.00,Yes,M,z_High School,Student,8,Commercial,9650.00,7,Pickup,yes,0.00,0,No,4,9,Highly Urban/ Urban
6479,0,0,0,44,0,11,29929.00,No,124756.00,z_No,M,z_High School,Professional,41,Private,15320.00,4,Minivan,yes,0.00,0,No,0,1,Highly Urban/ Urban
6480,0,0,0,49,0,13,104691.00,No,271132.00,z_No,M,Bachelors,Professional,14,Commercial,30260.00,7,Panel Truck,yes,22813.00,1,Yes,7,1,Highly Urban/ Urban
6481,1,934,0,52,0,11,70198.00,No,239210.00,Yes,M,Bachelors,z_Blue Collar,41,Commercial,37810.00,6,Panel Truck,no,0.00,0,Yes,0,9,Highly Urban/ Urban
6482,0,0,0,54,0,15,50646.00,No,222419.00,Yes,z_F,PhD,Home Maker,40,Private,32100.00,6,Van,no,0.00,0,No,0,16,z_Highly Rural/ Rural
6483,0,0,0,50,0,8,69030.00,No,196452.00,Yes,z_F,z_High School,z_Blue Collar,10,Commercial,35450.00,6,z_SUV,no,764.00,3,No,0,1,Highly Urban/ Urban
6485,0,0,0,45,0,8,38632.00,No,187532.00,Yes,z_F,z_High School,z_Blue Collar,35,Commercial,25340.00,4,Minivan,no,0.00,0,No,0,1,z_Highly Rural/ Rural
6486,1,1841,2,39,2,11,30290.00,No,134576.00,Yes,z_F,<High School,z_Blue Collar,20,Commercial,18270.00,3,Pickup,no,2787.00,3,No,3,1,Highly Urban/ Urban
6487,0,0,0,47,0,15,57446.00,No,205310.00,Yes,M,z_High School,Professional,30,Private,12120.00,4,Pickup,no,0.00,0,No,2,7,Highly Urban/ Urban
6488,0,0,0,33,0,8,102981.00,No,302779.00,Yes,M,z_High School,Professional,29,Private,16680.00,1,Van,yes,0.00,0,No,0,11,z_Highly Rural/ Rural
6489,0,0,0,38,0,11,72901.00,No,243300.00,z_No,z_F,Bachelors,Professional,28,Private,15200.00,4,z_SUV,no,1310.00,3,No,5,4,Highly Urban/ Urban
6490,1,5324,0,47,0,15,57446.00,No,205310.00,Yes,M,z_High School,Professional,30,Commercial,25090.00,4,Panel Truck,no,0.00,0,No,1,7,Highly Urban/ Urban
6491,0,0,0,38,0,6,159691.00,No,379686.00,Yes,z_F,Masters,,44,Commercial,23260.00,4,Pickup,no,0.00,0,No,4,13,Highly Urban/ Urban
6493,0,0,0,65,0,14,56513.00,No,189268.00,Yes,z_F,Masters,Lawyer,42,Private,15360.00,10,Sports Car,no,5229.00,1,No,4,25,Highly Urban/ Urban
6494,0,0,0,48,0,10,20551.00,No,88080.00,z_No,M,Masters,Lawyer,40,Private,14150.00,3,Minivan,yes,4939.00,3,No,2,17,Highly Urban/ Urban
6495,1,4913,0,38,2,0,0.00,Yes,93228.00,z_No,z_F,<High School,Home Maker,51,Private,9750.00,8,z_SUV,no,11093.00,3,No,7,1,Highly Urban/ Urban
6496,0,0,0,40,0,9,83000.00,No,248949.00,Yes,z_F,Masters,Lawyer,30,Private,21880.00,1,z_SUV,no,0.00,0,No,0,15,Highly Urban/ Urban
6498,1,4495,0,36,0,8,131766.00,No,0.00,z_No,M,PhD,Manager,45,Private,13950.00,4,Minivan,yes,0.00,0,No,0,11,Highly Urban/ Urban
6499,0,0,0,46,0,13,122086.00,No,347291.00,z_No,z_F,Masters,Lawyer,5,Private,7020.00,6,Sports Car,no,0.00,0,No,0,11,Highly Urban/ Urban
6500,1,8549.807743,0,64,1,15,34199.00,No,174149.00,Yes,M,Bachelors,z_Blue Collar,5,Private,11210.00,7,Sports Car,yes,10572.00,4,No,4,8,Highly Urban/ Urban
6501,0,0,0,48,0,2,134333.00,No,358876.00,Yes,z_F,z_High School,Professional,9,Private,22490.00,6,z_SUV,no,0.00,0,No,2,1,Highly Urban/ Urban
6502,1,3423,0,39,0,10,70750.00,No,228858.00,z_No,M,Bachelors,z_Blue Collar,68,Private,3350.00,1,Minivan,no,6006.00,2,No,3,14,z_Highly Rural/ Rural
6503,0,0,0,51,0,0,0.00,No,0.00,z_No,M,PhD,Doctor,29,Private,8310.00,6,Pickup,yes,0.00,0,No,0,18,Highly Urban/ Urban
6506,0,0,0,40,0,9,103636.00,No,270623.00,Yes,M,Bachelors,Manager,47,Private,14070.00,7,Minivan,yes,0.00,0,No,0,1,Highly Urban/ Urban
6507,0,0,0,60,0,9,100207.00,No,320199.00,z_No,M,Bachelors,Manager,34,Private,1500.00,10,Minivan,no,15403.00,2,No,0,11,Highly Urban/ Urban
6508,1,4083,0,42,0,,56969.00,No,252556.00,Yes,M,Bachelors,Professional,18,Commercial,11400.00,1,Pickup,no,4512.00,3,No,5,10,Highly Urban/ Urban
6509,0,0,0,54,0,0,0.00,No,87156.00,Yes,z_F,Masters,Home Maker,36,Private,22350.00,6,z_SUV,no,0.00,0,No,0,9,z_Highly Rural/ Rural
6510,0,0,0,34,3,16,118064.00,No,330500.00,Yes,M,Bachelors,z_Blue Collar,5,Commercial,13310.00,1,Minivan,no,0.00,0,No,0,11,Highly Urban/ Urban
6511,1,3459,1,44,2,16,165769.00,No,414539.00,Yes,M,PhD,,27,Commercial,44250.00,9,Panel Truck,yes,26121.00,4,Yes,8,11,Highly Urban/ Urban
6512,0,0,1,44,2,15,80140.00,No,233009.00,Yes,M,Masters,Professional,40,Private,13910.00,21,Minivan,no,0.00,0,No,3,15,Highly Urban/ Urban
6514,0,0,0,62,0,14,74430.00,No,266176.00,Yes,M,Masters,,64,Commercial,19690.00,3,Pickup,no,0.00,0,No,1,17,Highly Urban/ Urban
6515,0,0,0,43,2,16,,No,191740.00,Yes,M,Bachelors,z_Blue Collar,61,Commercial,14450.00,4,Minivan,no,0.00,0,No,0,9,Highly Urban/ Urban
6516,0,0,0,56,0,4,42235.00,No,145837.00,Yes,z_F,z_High School,Clerical,40,Private,5720.00,13,Sports Car,no,8901.00,2,No,0,7,Highly Urban/ Urban
6517,0,0,0,49,0,4,148125.00,No,392383.00,Yes,M,PhD,Doctor,38,Private,6400.00,7,Pickup,no,0.00,0,No,2,18,Highly Urban/ Urban
6518,0,0,0,32,4,11,16976.00,No,0.00,Yes,z_F,<High School,Student,25,Private,6640.00,1,z_SUV,no,3468.00,1,No,0,5,Highly Urban/ Urban
6519,0,0,0,66,0,12,84791.00,No,0.00,z_No,M,Masters,Manager,10,Private,9980.00,10,z_SUV,yes,5918.00,1,No,0,13,Highly Urban/ Urban
6520,1,3858,0,30,2,12,,No,160464.00,Yes,M,<High School,Clerical,35,Private,6140.00,10,Minivan,yes,696.00,2,No,2,1,Highly Urban/ Urban
6521,0,0,0,34,4,15,6876.00,No,,Yes,M,Bachelors,Student,45,Private,15930.00,10,Minivan,yes,0.00,0,No,2,11,Highly Urban/ Urban
6522,1,5769,2,38,2,9,43476.00,Yes,156267.00,z_No,z_F,z_High School,z_Blue Collar,37,Commercial,5850.00,16,z_SUV,no,7145.00,2,No,0,1,Highly Urban/ Urban
6523,0,0,0,51,0,12,101212.00,No,0.00,z_No,M,Bachelors,Professional,43,Private,16720.00,6,Minivan,yes,0.00,0,No,0,12,Highly Urban/ Urban
6524,0,0,0,32,1,10,37895.00,No,,Yes,M,z_High School,Clerical,21,Private,8490.00,10,Minivan,no,6073.00,2,No,0,1,Highly Urban/ Urban
6527,1,4392,0,40,1,9,90326.00,Yes,0.00,z_No,M,Bachelors,z_Blue Collar,33,Commercial,19380.00,3,Van,yes,0.00,0,No,0,7,Highly Urban/ Urban
6529,0,0,0,47,0,12,,No,202773.00,Yes,M,Masters,Lawyer,24,Private,14410.00,6,Minivan,yes,0.00,0,No,2,12,Highly Urban/ Urban
6530,0,0,0,57,0,12,62238.00,No,0.00,z_No,M,Bachelors,z_Blue Collar,44,Commercial,11400.00,11,Pickup,yes,0.00,0,No,3,7,z_Highly Rural/ Rural
6531,0,0,0,52,0,15,26782.00,No,164119.00,Yes,M,<High School,Clerical,52,Private,10890.00,10,Pickup,no,0.00,0,No,0,7,z_Highly Rural/ Rural
6532,0,0,0,49,0,13,9486.00,No,146041.00,Yes,z_F,Masters,Home Maker,24,Private,6390.00,4,z_SUV,no,0.00,0,No,2,15,z_Highly Rural/ Rural
6533,0,0,0,31,1,8,,Yes,115939.00,z_No,z_F,<High School,Clerical,24,Private,23010.00,7,z_SUV,no,0.00,0,Yes,0,1,z_Highly Rural/ Rural
6534,0,0,0,51,0,8,66804.00,No,0.00,z_No,M,Bachelors,Professional,35,Private,16130.00,6,Minivan,yes,0.00,0,No,0,7,Highly Urban/ Urban
6535,0,0,0,33,4,15,40095.00,No,167208.00,Yes,z_F,z_High School,Clerical,48,Private,5510.00,7,Sports Car,no,34993.00,4,Yes,6,1,z_Highly Rural/ Rural
6536,1,5834,0,57,0,5,32033.00,No,167795.00,Yes,z_F,Masters,Home Maker,44,Private,18110.00,10,Sports Car,no,1575.00,2,No,7,16,Highly Urban/ Urban
6537,0,0,0,56,0,13,19657.00,No,0.00,z_No,M,<High School,Professional,36,Private,3470.00,1,Minivan,yes,0.00,0,No,2,5,Highly Urban/ Urban
6538,1,4771,0,35,2,12,105992.00,Yes,0.00,z_No,z_F,Bachelors,Professional,43,Private,17540.00,1,Minivan,no,25379.00,1,Yes,0,9,Highly Urban/ Urban
6539,1,2357,0,26,2,0,0.00,No,,Yes,z_F,z_High School,Student,10,Commercial,22430.00,4,Pickup,no,8538.00,4,No,8,1,Highly Urban/ Urban
6541,0,0,0,59,0,10,32857.00,No,0.00,z_No,z_F,PhD,Home Maker,29,Private,34470.00,1,Pickup,no,0.00,0,No,0,20,z_Highly Rural/ Rural
6543,1,5374,0,51,0,11,51303.00,No,209767.00,Yes,M,z_High School,z_Blue Collar,5,Commercial,18900.00,1,Van,no,3328.00,1,No,8,11,Highly Urban/ Urban
6545,0,0,0,48,0,,,No,252896.00,Yes,M,Bachelors,Professional,14,Private,14030.00,4,Minivan,yes,0.00,0,No,0,10,Highly Urban/ Urban
6546,1,1151,0,60,0,13,62049.00,No,217434.00,Yes,z_F,Masters,Lawyer,70,Private,19620.00,11,z_SUV,no,0.00,0,Yes,0,15,Highly Urban/ Urban
6547,0,0,0,43,0,13,85951.00,No,,z_No,M,Masters,Professional,27,Private,11560.00,20,Minivan,no,0.00,0,No,0,17,Highly Urban/ Urban
6549,1,58.53106231,3,40,3,14,22705.00,No,138803.00,Yes,z_F,<High School,Clerical,28,Private,7770.00,6,Sports Car,no,28476.00,1,Yes,5,,Highly Urban/ Urban
6550,0,0,0,55,0,13,7898.00,No,153061.00,z_No,z_F,PhD,Home Maker,38,Private,9310.00,1,Minivan,no,0.00,0,No,0,12,z_Highly Rural/ Rural
6551,0,0,0,57,0,12,,No,109016.00,z_No,M,<High School,Student,21,Private,7260.00,6,Minivan,yes,0.00,0,No,1,6,Highly Urban/ Urban
6553,0,0,0,50,0,11,38998.00,No,175757.00,Yes,M,z_High School,z_Blue Collar,47,Commercial,21460.00,7,Minivan,yes,0.00,0,No,1,1,z_Highly Rural/ Rural
6554,0,0,0,54,0,11,98657.00,No,0.00,z_No,z_F,Masters,Lawyer,46,Private,16770.00,1,z_SUV,no,0.00,0,No,1,13,Highly Urban/ Urban
6555,1,10215.07225,1,41,2,13,39677.00,No,166364.00,Yes,z_F,z_High School,Clerical,14,Private,20210.00,4,Pickup,no,0.00,0,No,2,6,Highly Urban/ Urban
6556,0,0,0,40,0,11,,No,206379.00,Yes,M,Bachelors,Manager,40,Private,16610.00,13,Van,no,0.00,0,No,0,9,Highly Urban/ Urban
6557,0,0,0,55,0,15,71402.00,No,246583.00,Yes,M,z_High School,z_Blue Collar,19,Commercial,27370.00,6,Panel Truck,yes,718.00,2,No,2,9,Highly Urban/ Urban
6559,0,0,0,56,0,14,220881.00,No,596021.00,z_No,z_F,PhD,,29,Commercial,50180.00,6,Panel Truck,no,0.00,0,No,2,1,Highly Urban/ Urban
6560,0,0,0,43,2,9,63644.00,Yes,174541.00,z_No,z_F,Bachelors,Manager,24,Private,16640.00,9,Sports Car,no,0.00,0,No,0,11,Highly Urban/ Urban
6561,0,0,0,45,0,,153009.00,No,416576.00,Yes,M,PhD,Manager,22,Commercial,24640.00,1,Panel Truck,yes,5777.00,1,No,3,18,Highly Urban/ Urban
6562,0,0,0,43,0,7,,No,0.00,z_No,M,Bachelors,Clerical,34,Commercial,11610.00,10,Pickup,yes,0.00,0,No,1,11,z_Highly Rural/ Rural
6563,1,470.516059,0,60,4,16,28634.00,No,151602.00,Yes,M,<High School,Clerical,17,Private,5730.00,1,Minivan,no,30480.00,2,Yes,5,5,z_Highly Rural/ Rural
6564,0,0,0,51,0,0,0.00,No,106237.00,z_No,M,Masters,Lawyer,22,Private,13470.00,1,Minivan,yes,0.00,0,No,1,1,Highly Urban/ Urban
6565,0,0,0,56,0,3,37352.00,No,0.00,z_No,M,Masters,Lawyer,40,Private,13910.00,7,Minivan,no,0.00,0,No,0,20,z_Highly Rural/ Rural
6566,0,0,0,39,0,11,,No,367206.00,z_No,M,Bachelors,Professional,31,Commercial,17580.00,1,Van,yes,43663.00,3,No,5,14,Highly Urban/ Urban
6568,0,0,0,46,0,7,29968.00,No,180980.00,Yes,M,Bachelors,z_Blue Collar,43,Commercial,26310.00,10,Panel Truck,no,0.00,0,No,1,8,Highly Urban/ Urban
6570,0,0,0,44,2,14,62721.00,No,165941.00,Yes,z_F,Bachelors,Professional,42,Private,29770.00,3,z_SUV,no,0.00,0,No,0,4,Highly Urban/ Urban
6571,0,0,2,61,4,19,158546.00,No,390219.00,Yes,z_F,PhD,Manager,24,Private,42680.00,10,z_SUV,no,4640.00,1,No,3,19,Highly Urban/ Urban
6573,0,0,0,38,0,13,42245.00,No,0.00,z_No,z_F,z_High School,z_Blue Collar,42,Commercial,20510.00,10,z_SUV,no,0.00,0,No,0,1,z_Highly Rural/ Rural
6574,1,2059,1,44,2,13,18564.00,Yes,117386.00,z_No,z_F,<High School,Clerical,12,Commercial,13850.00,16,Pickup,no,3828.00,3,No,3,6,Highly Urban/ Urban
6575,0,0,0,47,0,4,12765.00,No,0.00,z_No,z_F,<High School,Student,71,Private,28640.00,13,Pickup,no,0.00,0,No,1,7,z_Highly Rural/ Rural
6576,1,2422,0,57,0,11,13235.00,No,135560.00,z_No,z_F,Bachelors,Home Maker,6,Private,10170.00,4,z_SUV,no,8135.00,3,No,3,13,Highly Urban/ Urban
6578,1,1894,0,48,0,,105051.00,No,313504.00,z_No,M,Bachelors,Professional,37,Commercial,16810.00,4,Van,yes,6978.00,2,No,2,1,Highly Urban/ Urban
